"ResourceID","ResourceType","Name","Description"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","FunctionExecutionCount","Function Execution Count"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","AppConnections","Connections"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","Handles","Handle Count"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","Threads","Thread Count"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","PrivateBytes","Private Bytes"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","IoReadBytesPerSecond","IO Read Bytes Per Second"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","IoWriteBytesPerSecond","IO Write Bytes Per Second"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","IoOtherBytesPerSecond","IO Other Bytes Per Second"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","IoReadOperationsPerSecond","IO Read Operations Per Second"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","IoWriteOperationsPerSecond","IO Write Operations Per Second"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","IoOtherOperationsPerSecond","IO Other Operations Per Second"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","RequestsInApplicationQueue","Requests In Application Queue"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","CurrentAssemblies","Current Assemblies"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","TotalAppDomains","Total App Domains"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","TotalAppDomainsUnloaded","Total App Domains Unloaded"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","Gen0Collections","Gen 0 Garbage Collections"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","Gen1Collections","Gen 1 Garbage Collections"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","Gen2Collections","Gen 2 Garbage Collections"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","HealthCheckStatus","Health check status"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Web/sites/emreg-function","Microsoft.Web/sites","FileSystemUsage","File System Usage"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/ContosoAll/providers/Microsoft.Network/bastionHosts/Vnet01-bastion","Microsoft.Network/bastionHosts","pingmesh","Bastion Communication Status"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/ContosoAll/providers/Microsoft.Network/bastionHosts/Vnet01-bastion","Microsoft.Network/bastionHosts","usage_user","Used CPU"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/ContosoAll/providers/Microsoft.Network/bastionHosts/Vnet01-bastion","Microsoft.Network/bastionHosts","used","Used Memory"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/ContosoAll/providers/Microsoft.Network/bastionHosts/Vnet01-bastion","Microsoft.Network/bastionHosts","total","Total Memory"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/ContosoAll/providers/Microsoft.Network/bastionHosts/Vnet01-bastion","Microsoft.Network/bastionHosts","sessions","Session Count"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","PingMeshAverageRoundtripMs","Round trip time for Pings to a VM"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","PingMeshProbesFailedPercent","Failed Pings to a VM"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","PacketsInDDoS","Inbound packets DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","PacketsDroppedDDoS","Inbound packets dropped DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","PacketsForwardedDDoS","Inbound packets forwarded DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","TCPPacketsInDDoS","Inbound TCP packets DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","TCPPacketsDroppedDDoS","Inbound TCP packets dropped DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","TCPPacketsForwardedDDoS","Inbound TCP packets forwarded DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","UDPPacketsInDDoS","Inbound UDP packets DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","UDPPacketsDroppedDDoS","Inbound UDP packets dropped DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","UDPPacketsForwardedDDoS","Inbound UDP packets forwarded DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","BytesInDDoS","Inbound bytes DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","BytesDroppedDDoS","Inbound bytes dropped DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","BytesForwardedDDoS","Inbound bytes forwarded DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","TCPBytesInDDoS","Inbound TCP bytes DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","TCPBytesDroppedDDoS","Inbound TCP bytes dropped DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","TCPBytesForwardedDDoS","Inbound TCP bytes forwarded DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","UDPBytesInDDoS","Inbound UDP bytes DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","UDPBytesDroppedDDoS","Inbound UDP bytes dropped DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","UDPBytesForwardedDDoS","Inbound UDP bytes forwarded DDoS"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","IfUnderDDoSAttack","Under DDoS attack or not"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","DDoSTriggerTCPPackets","Inbound TCP packets to trigger DDoS mitigation"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","DDoSTriggerUDPPackets","Inbound UDP packets to trigger DDoS mitigation"
"/subscriptions/c02646f3-6401-40c7-8543-69333821da9a/resourceGroups/contosoall/providers/Microsoft.Network/virtualNetworks/Vnet01","Microsoft.Network/virtualNetworks","DDoSTriggerSYNPackets","Inbound SYN packets to trigger DDoS mitigation"
